,DEXJPUS_return,DEXUSAL_return,DEXUSEU_return,DEXCHUS_return,DEXUSUK_return,DEXCAUS_return,DEXMXUS_return,DEXSZUS_return,DTWEXBGS_return
2009-03-17,0.0069267597025566285,-0.0030252609287551024,-0.0019235208124953607,-0.00017548734297534452,-0.005180611737988894,-0.0004715868898843567,-0.005460605630806414,0.0005922666892292927,0.0002906962660065293
2009-03-18,-0.007789580171977728,-0.00030344409042626364,0.010638297872340496,-0.00032178326434495474,-0.003138821515194734,-0.00015726979633556848,0.007594124358243137,-0.013444951801116156,-0.002228023694547665
2009-03-19,-0.04312805872756942,0.05129761724085591,0.04729214340198329,-0.0015655405504264586,0.0436524974953485,-0.029807314195831713,-0.004989207742118085,-0.04139881717665206,-0.02529502283969498
2009-03-20,0.024826851358551005,-0.005052692363216371,-0.01194464675892204,0.0005422039859319661,-0.01021667580910579,0.0027561608300907814,0.005689900426742556,0.005275393419170271,0.006603907959651378
2009-03-23,0.011644832605531175,0.014799767846778833,0.0002211410880141873,0.0008494807914818381,0.004225839972289647,-0.0038803556992725863,0.009370579915134458,0.004180378902428172,0.00044429887361818743
2009-03-24,0.0057553956834532904,0.0032885330283098924,-0.00331638293168246,-0.0005999853662106425,0.01614238410596025,-0.004788183736406437,0.0021369767034506992,-0.00044286979627983225,-0.0007032432272039424
2009-03-25,-0.0016349887594522272,-0.001140088356847646,0.0011091393078970224,0.0001464257475034536,-0.00984385607603544,-0.0014678300578977455,-0.005733062993777627,-0.004076207354896,-0.0006384122242578671
2009-03-26,0.007881269191402307,0.0018547581680696812,0.0015510746731663971,0.00023424689622864037,-0.006033596160438748,0.0066966108615762465,0.0007031854299979212,0.0029362042886378337,0.0012835826217174606
2009-03-27,-0.004874581090687613,-0.010823127314155578,-0.018731563421829023,-0.00014637002341910677,-0.011864523694557372,0.005272978015737895,0.005902606984751646,0.014460610361958892,0.007337507542261479
2009-03-30,-0.005612817634452427,-0.022746904693348724,-0.012024650533593917,0.000731957253696347,-0.012356020942408397,0.015332472562943789,0.004680405169402713,0.008482728465238232,0.00893765441069605
2009-03-31,0.017549261083743994,0.020182675309369458,0.008747908108930558,-0.00045348156816849006,0.010743567995476377,0.0019074868860275984,-0.011959393686552522,-0.011879986125563735,-0.00362923240128854
2009-04-01,-0.002218860312657611,0.002310469314079411,-0.0028655455847975686,0.0001463507441934464,0.007132867132867204,0.002697128351578648,-0.022646023926812253,0.006143045195261099,-0.0024507673177625033
2009-04-02,0.00555948650560989,0.032848292753205444,0.017772063828178197,1.463293287873313e-05,0.020691570615192445,-0.020569620253164556,-0.004190607854149486,-0.010117749672917675,-0.012258482725125641
2009-04-03,0.004624045034177682,-0.009206304923978115,-0.0008173577054541026,4.3898156277366596e-05,0.006870748299319773,-0.003634894991922377,-0.014389009399855324,-0.002467177724909564,-0.0022840533619897796
2009-04-06,0.007104262557534602,-0.000281571167112582,-0.006246746486205046,0.0,-0.006013107222484937,0.007458451560599766,0.0013938815934266824,0.005918205105555963,0.002979842591976256
2009-04-07,0.0005961251862889316,0.008308688917054052,-0.006061513133278407,0.0002633773758835556,0.002175095160413143,-0.007081355113864873,-0.005494505494505586,0.004829645240604252,0.00037645082165349564
2009-04-08,-0.007546420415053046,-0.006983240223463638,0.00045173919590424383,-0.00016091046064281578,-0.0035268583830709854,0.0011346138260799332,-0.015653775322283514,0.001398234728654968,-0.0008516470457750058
2009-04-09,0.00480240120060027,0.008157524613220835,-0.010460565924142129,-0.0001463057790783706,-0.004696433433160951,-0.006476159637335055,-0.014218896164639894,0.010821188585391495,-0.0009514861023561805
2009-04-10,-0.001294433934083572,0.0029296875,-0.0004563084645219373,-0.00010242903131385539,0.0008206250427409412,0.0,-0.003416208009109911,-0.0006906673573341404,-0.0003879014432711658
2009-04-13,-0.001794616151545303,0.013771039087494774,0.016054173324203003,0.00020487904819033176,0.013392552101127553,-0.005133219261794109,-0.0030089506760617724,-0.01892008639308862,-0.006181042619221699
2009-04-14,-0.010387534958050448,-0.00027442371020858225,-0.005766062602965305,-0.00039504294263092987,0.005124401591261485,-0.009582309582309656,-0.00034382640586783086,0.002729834448749635,-0.002268893884272427
2009-04-15,0.0029269277351635647,-0.007960472138347607,-0.007155230850342753,1.4637002341943983e-05,0.0055678540283090605,-0.00438270073596303,0.006496732525700155,0.005796083252832096,0.0024021691587503557
2009-04-16,-0.0008050719533058137,-0.003735473159933611,0.001137915339098905,-7.318394051603061e-05,-0.005403602401601204,0.001827242524916839,-0.009226563389907683,0.0015716406181787157,-0.0009785351329060221
2009-04-17,-0.0008057206163764041,0.0004166088043329186,-0.01265439114950384,0.00013174073423494193,-0.00878663894292031,0.006964019233957952,0.006744845558365853,0.017696800627669873,0.005199311955718988
2009-04-20,-0.009273258744078139,-0.025541365907829072,-0.009746738296239399,8.781558726678185e-05,-0.016646366220056774,0.01580767330808497,0.014731633041492165,0.0033407572383072903,0.008711180757249304
2009-04-21,0.0031539322413265403,0.010683760683760868,0.005812601720530219,-0.0011268677467035637,0.01073492981007429,0.00283676446749892,-0.015493116254642336,-0.005037138222487858,-0.0026476618563203713
2009-04-22,-0.0046653144016226555,0.001973220577871748,0.0026198181537986365,0.0006153485510007606,-0.013071895424836666,-0.0009698537137315943,0.0005182136869379406,-0.0017161489617298908,-0.0006443999470248096
2009-04-23,-0.002649276543713164,-0.0005626670417779867,0.0027666769136183156,-0.0004539065245402485,0.00958885209713034,-0.0056629722514358605,0.015096581561147904,-0.004555612858862079,-0.001065132295958393
2009-04-24,-0.008173273395995051,0.016185784658691027,0.017550582464745723,-0.00021973192704904942,0.004236419542193337,-0.015946627613701136,-0.006190440459218127,-0.01839219411104387,-0.009723136629820828
2009-04-27,-0.005253399258343672,-0.008725761772853113,-0.010619868946298072,0.0002930402930403364,-0.001292780839627139,0.0009094667217857122,0.03493525614405968,0.009148486980999238,0.007012289001483651
2009-04-28,-0.0008284146215180588,-0.015928461645940972,-0.005709500609013429,-5.85908891167497e-05,-0.004837171276740659,0.01090368412357523,0.012971285164001367,0.003922594142259372,0.0058445800380835244
2009-04-29,0.004974608767748023,0.03194661365895213,0.020136283592374182,-0.0003369173527084657,0.013349763811870918,-0.018793920575257306,-0.022326251350378135,-0.01806025874793782,-0.012965567613717588
2009-04-30,0.01845931731463346,0.006741882223445295,-0.0060042029420595,-0.0009231716073444529,-0.00020267531414674966,-0.005746169220519737,0.0166482504604053,0.008223538774427608,0.0010329907030837138
2009-05-01,0.004860267314702238,-0.0036900369003690647,0.0017366354575656384,0.0,0.005540914926684293,-0.005946896725018802,0.0015940873849720205,-0.0033327486405894113,-0.0009839746983643094
2009-05-04,-0.0012091898428052694,0.013443072702332026,0.007386749076656374,0.0006306834848930354,0.006988777635911436,-0.0074991573980452975,-0.03779931997395647,-0.006599788806758267,-0.008716503159319933
2009-05-05,-0.003631961259079941,0.006497022198159286,0.0007482229704451893,-0.0005569969072013459,0.007607607607607703,-0.0017828338568639523,-0.00733055148302697,0.0007086544423775543,-0.002835555914217025
2009-05-06,-0.001620089104900857,0.004168908015061756,-0.0046355140186915555,-0.00013199384028750316,-0.0023842638585337417,-0.0027215512842319045,-0.000416571991214143,0.001416305213773672,0.0005209761170383853
2009-05-07,0.0040567951318459805,0.01499933038703638,0.007361225869450871,0.0005720488148321934,-0.002921064860917477,-0.0010233668770255333,-0.008448569804887285,-0.003093785910015079,-0.0035630366293105675
2009-05-08,0.00010101010101015717,0.0039583058450982644,0.006188949369920094,-0.00021989298541380542,0.004727345362540714,-0.011439303397643874,0.0015359926639155752,-0.006738783472246657,-0.004313458884649735
2009-05-11,-0.015755984244015808,0.0006571165724797989,0.009337483325922769,0.0004398826979472581,0.0036447978793903157,0.0009499136442141509,0.0002975713599011609,-0.012051419389394802,-0.0038715173922747592
2009-05-12,-0.008825038481272474,0.002758077226162392,0.0013215859030835109,-0.0002931261908252214,0.0062726972598217134,0.0069019066517126415,0.009344012204424157,-0.0013553808620222485,0.0008174163912959553
2009-05-13,-0.008696552438140603,-0.008513425016371867,-0.0019064378941193727,0.00014660606949123967,-0.004921259842519676,0.0012852369120042173,0.00625732098998677,0.0008143322475571146,0.0020515829490663773
2009-05-14,-0.0013577023498694274,0.00039630118890343624,-0.00029385836027029377,0.0004104368220463339,0.001978239366963397,0.003422899195618667,-0.0010739525207843492,-9.04077389024538e-05,0.0010150202596002078
2009-05-15,-0.007634386111692204,-0.00620625907830441,-0.0050705467372132995,-0.000337006212636215,0.0017769002961500746,0.0025584171925634447,-0.007029546650627827,0.006509945750452051,-0.00021196998586525684
2009-05-18,0.012224681209821897,0.009301089556205122,-0.002658985153999538,0.0005862953462807408,0.005715411903823409,-0.008506294658046976,-0.006625023660798868,0.004401724757456149,-0.0016828684804136573
2009-05-19,0.0005205622071837723,0.019088994207477672,0.007776049766718529,-0.0002929759027321399,0.01254164217127185,-0.007635552505147469,-0.012728658536585336,-0.005366246310705702,-0.006723421808186858
2009-05-20,-0.009781477627471391,0.0037462860095593964,0.011537330981775451,4.395926441502773e-05,0.010902522417908456,-0.011498227716780551,-0.005288350189145419,-0.008902077151335286,-0.0073188758124518305
2009-05-21,-0.0019966372425388457,-0.0034749034749035346,0.002833272793316466,-4.3957332083066625e-05,0.005934907466496497,-0.0019240860591218656,0.015755364973417674,-0.0010887316276538828,0.0003437895759272891
2009-05-22,-0.0054754132884068385,0.014206379956089421,0.014560996812518212,-0.0002637555864897223,0.008183721372835073,-0.015597616543988835,0.006112702960840544,-0.014804722979109841,-0.0075059081465654875
2009-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-26,0.0038115404976177825,-0.0014007385712466736,-0.0009282399143163422,0.0014510384451902336,0.002894538132393709,-0.0031155421043261855,-0.0025821150560091377,-0.0012906794505394004,0.001138937909110238
2009-05-27,0.002109482122139017,0.0040805916857944435,-0.004859919954259495,-0.0007903287182038365,0.00815660685154973,-0.007054201267970184,0.001263943350972685,0.0025846949136898445,-0.00026878359794979545
2009-05-28,0.018419113777497165,-0.0016510033020065151,0.0017236426314277686,8.788375908119761e-05,-0.006970375902414783,0.0002697841726617689,0.00607599942205761,-0.002117668722953714,0.0017621521807544838
2009-05-29,-0.012505167424555652,0.016791756773947286,0.012761686263263572,0.0,0.01278515918776657,-0.014924031286523531,-0.0036281179138322184,-0.013471120132865999,-0.008980425730225172
2009-06-01,0.01025641025641022,0.013511822844989307,0.004672235593940144,-0.00020504408447818978,0.017821782178217838,-0.007940129597517553,-0.0019344560764680274,-0.00037411148522259463,-0.00480014275517493
2009-06-02,-0.008391173728374612,0.011480064189606232,0.005496054114994431,0.0006006093988046857,0.004073443579766467,-0.0038638454461821237,0.009577015163607427,-0.0059880239520957446,-0.0016358913076265358
2009-06-03,0.0,-0.011105687088113214,-0.005325858444288789,-0.00021960325012815307,-0.006660611565243668,0.013391207979312814,0.0016939582156971777,0.005647590361445687,0.004431856118391364
2009-06-04,0.006790639364814055,-0.013945452301616701,-0.000493166126532274,0.0006003807292429553,-0.014142029868942418,0.0021871867310672144,-0.003705373919579147,-0.00046798951703475034,0.002283458024235463
2009-06-05,0.018781778561793194,0.0027534418022527873,-0.013885951927821272,-2.926929212210272e-05,-0.009645705805972904,0.013367281985996238,0.00296476232865861,0.01620001872834531,0.007860034714278985
2009-06-08,0.0038704420452229105,-0.020094857713429892,-0.007576840600428847,0.000614673125612919,-0.002559780233501896,0.007537688442210921,0.012185031966905013,0.007095466273498108,0.006388924753126579
2009-06-09,-0.009740259740259827,0.016431027894535655,0.009363295880149725,-0.00026326951485278194,0.018214822233350025,-0.016565728535803292,0.0031953630080998607,-0.009790465733369835,-0.00725364906864423
2009-06-10,0.005430327868852558,0.007894736842105177,-0.002212073640645018,-0.00033648852281542574,0.004118768058031463,0.005252671617460569,0.010074074074074124,-0.0005544261689153229,0.0018133745754462804
2009-06-11,-0.0030571690614490388,0.018898420987193854,0.007866695272831237,0.0004097760866383915,0.0130402840700381,-0.011081081081081301,-0.014373716632443467,-0.008783284023668458,-0.006537137578450314
2009-06-12,0.0034754165388939384,-0.007687614399023768,-0.0037607322784362074,-8.77731940664983e-05,-0.0014504139723212628,0.017582217363578456,-0.0029017857142856762,0.0032646208376083674,0.003525680292944422
2009-06-15,-0.0014260975858205738,-0.026069847515986178,-0.018233618233618132,0.00013167134831459926,-0.015433032742238173,0.015040286481647236,0.0022013282590851446,0.01729267385645228,0.009556951458742136
2009-06-16,-0.018055697235540125,0.010101010101010166,0.00681950087057448,-0.00033644914498032197,0.010941726088025572,-0.0011465866995941099,-0.006589479170544643,-0.008133796380917713,-0.005067600739623757
2009-06-17,-0.006337003947641806,-0.014125000000000054,-0.002017581784118705,0.0003804618221194822,-0.009303174024078875,0.004061810154525336,0.009593764053365428,0.0015663871740532187,0.003930954814796328
2009-06-18,0.007422895974908528,0.019145429187270135,0.009241877256317643,-0.00029255163536379136,0.004664579880930386,-0.008618415266907098,-0.009576837416481188,-0.003955841766329349,-0.005088990066225096
2009-06-19,-0.002179327521793173,0.0090818611594925,0.001430819859779664,0.00023410979749516336,0.010263302584152978,0.0012419054377716954,-0.00022487069934784554,-0.004987531172069848,-0.0012033506607508349
2009-06-22,-0.0026001040041602197,-0.026507212427567595,-0.010858694099156962,-0.0002925687536572408,-0.011731269274959044,0.02303535040311866,0.0025116209326736527,0.009468114731272514,0.008843880977793983
2009-06-23,-0.006047966631908319,0.0006332320162107941,0.013650151668351818,8.779631255495524e-05,6.118827632617396e-05,0.0008660258075690042,-0.003709381894327457,-0.015448275862068872,-0.0037385762857420346
2009-06-24,0.0006294586655477552,0.016073914694342495,-0.0014250089063057025,-0.0005706259327539209,0.008688203622124302,-0.008220126330362398,-0.0029575360871946232,0.012608573830204639,-0.002928938785490165
2009-06-25,0.008702033969385514,-0.004733432984553976,-0.004423831608990403,0.0005416721565871807,-0.009098629139876357,0.009945908218460975,0.0004893657067568391,0.0108836008116584,0.004886898892212832
2009-06-26,-0.01060180854381032,0.007884856070087487,0.00738192503404278,-0.00020484607280801814,0.009916748285994093,-0.0042328956461643585,-0.0034991346226201925,-0.009489051094890733,-0.005311910591972446
2009-06-29,0.006828448366425155,0.0016143052278654313,0.00014228799089366362,5.853944094824648e-05,0.002121469269002363,0.0045979005812439855,-0.004455352086086384,-0.0006448047162858073,0.0005041920711899017
2009-06-30,0.0060517529215358135,-0.0013637490701711164,-0.0027030872101294623,-0.0004682881142623607,-0.004899292324441973,0.003972366148532025,-0.0010240072818296087,0.0016591390911604442,0.0013933625652000625
2009-07-01,-0.00010371292263022802,0.0062073246430789375,0.011840228245363793,0.00042458493162733646,0.004376367614879806,-0.015482539136418394,-0.005580865603644569,-0.013527192417410405,-0.007449979818647923
2009-07-02,-0.005289907685924633,-0.019370758790869913,-0.011842661779219,-0.00027805827516058645,-0.007625272331154731,0.013454481915079475,0.004848623678081809,0.010820895522387852,0.00693616118237772
2009-07-03,0.0005213764337852478,0.004781077000503231,-0.0019260950206876348,0.00011710973181866535,-0.003780948896206837,0.0021551724137931494,0.006458966565349389,0.002491694352159568,0.0
2009-07-06,-0.00990099009900991,-0.008014024542950082,-0.0037881495246945285,0.00032201405152232354,-0.0064887365328109015,-0.0014623655913978961,0.0006417516043790705,0.001288778422166903,0.003070962276374045
2009-07-07,0.0011578947368420245,0.005175460742236737,0.0019371502367628857,-0.00023411664862016401,-0.0044362292051756125,0.0018952446588560434,0.0012298638095595837,-0.001746805185253053,0.00015214650777184424
2009-07-08,-0.023236252759962106,-0.022981288459123395,-0.00809165771571796,-4.390715101132425e-05,-0.008107439039484965,0.0017196904557179593,0.015765120800614874,0.005986369497144928,0.004018333452341372
2009-07-09,-0.001184068891280976,0.0069408740359897525,0.012561362980075153,-8.781815786784719e-05,0.017096150246459052,-0.0023175965665235276,0.005601305734846962,-0.01373249107388097,-0.004107383601799186
2009-07-10,-0.004957430757624781,-0.010594842992085796,-0.007129616426636232,0.0001171011607652428,-0.0071161278449175525,0.0022369439903637822,0.012209967169574565,0.007704446300937473,0.004760825444335204
2009-07-13,0.004440593523231895,0.007224874209779353,0.0033749820479678228,1.4635931211204323e-05,-0.0003707136237257602,-0.009271182075714757,0.006013119533527567,-0.0012896094325717256,-0.0008487678959724354
2009-07-14,0.0031270217813241796,0.011271935442551673,-0.00014313318542902298,5.8542868015099e-05,0.007107979479572313,-0.012130664587124196,-0.0012678862524905243,0.0007378712414682909,-0.003501048974479337
2009-07-15,0.011394173922390616,0.018492716909436435,0.01037864147161982,-0.00021952290355631288,0.008898981220081037,-0.018331725287255463,-0.013674283641639473,-0.009585253456221188,-0.008892001750467338
2009-07-16,-0.005314061005420312,-0.002735978112175186,-7.08415981864885e-05,-7.319036814745772e-05,-0.0013382809173306809,-0.0017869907076483171,-0.0020961276799177364,0.0008375209380233617,-0.0007964476139973309
2009-07-17,0.005235602094240788,-0.0007482229704450782,0.00035423308537008147,-1.4639145074046844e-05,-0.00529938478406522,-0.0003580379520228272,-0.013119103773584828,0.0010227801022781868,-0.001258826147229497
2009-07-20,0.0046768707482993666,0.014726070136029001,0.006444759206798878,-8.78361562897112e-05,0.01004286589099812,-0.009222779369627454,-0.005377147124720039,-0.007245030652052731,-0.005369044680325841
2009-07-21,-0.01227253491324587,-0.0009838888205633278,-0.001055520371543217,-4.3921936078938906e-05,-0.00454710803928704,0.0010845006778128496,-0.0009535966361314818,-0.0010291916167664006,-0.0003565032395522749
2009-07-22,0.004391602399314465,0.00467807460297931,0.0016906170752324368,7.320644216690653e-05,0.0012181009805711795,-0.008756883632752399,-0.0053963458170804834,-0.0016858668165214974,-0.0020040733711775838
2009-07-23,0.01045110376453029,0.005514030143364712,0.0032348804500703654,4.3920650025564e-05,0.0074822069468944985,-0.010291438979963652,-0.005365171723277995,0.0007505394502298479,-0.003519705183843702
2009-07-24,0.0011609498680738017,-0.00536193029490617,-0.003715126875087682,7.319786847803655e-05,-0.007849293563579218,-0.0022085212110057872,0.004444444444444473,0.0031874003937377715,0.0018258367536918563
2009-07-27,0.004849251528568299,0.006125949522175933,-7.035812284528209e-05,-1.4638502188413227e-05,0.0032862706913341366,-0.000922253988748567,-3.781862188945162e-05,0.00261657788991676,-0.0004086390734980849
2009-07-28,-0.007553503986571508,0.009132976132488979,0.00021108922037704758,-5.8554865909332676e-05,-0.0005459177483926325,-0.002861626511584836,0.002912144018758722,-0.0023301332836237476,-0.0011271218041553066
2009-07-29,0.005602536997885821,-0.014842524435863425,-0.012803376714737968,8.783744217377709e-05,-0.005947684651332219,0.007313460470283362,0.0008296251602684102,0.016629297458893966,0.006436179663110497
2009-07-30,0.0056764427625355385,0.013228809407153319,0.002351599800470394,0.0001024680153407509,0.006349593992307279,-0.00615752228655464,-0.0036925395629238134,0.0011027384671933316,-0.002848652590477063
2009-07-31,-0.011811435141632631,0.008099613152804608,0.015142897767666641,-2.9273576206412244e-05,0.013953770551477174,-0.002126872572591032,-0.0013992890099084887,-0.02074536442078201,-0.006787380383090236
2009-08-03,0.007298497990268604,0.010672742535076107,0.009594509419427188,-0.00016100938245589003,0.01453957996768973,-0.013066444259104859,-0.005415640977087688,-0.008436445444319318,-0.006572762979482838
2009-08-04,0.0018901606636563262,-0.0007119126720456226,-0.0011098779134295356,-8.783744217377709e-05,-0.0014154281670204494,0.0032863849765258912,-0.002170436371944362,0.0025524673851389235,0.0010145984699854171
2009-08-05,-0.004506865108479086,-0.0045119924008547585,-0.0006249999999999867,7.320429855650623e-05,0.002657689581856859,0.003462798315395421,0.0005342491890860668,0.0023573785950024018,0.0006049413142910076
2009-08-06,0.00610654874710459,0.0015505725190838593,-0.0023625877284414454,7.319894007928873e-05,-0.0119573540672675,0.0035441149039359132,-0.008581562988672409,0.0026340545625589407,0.0016100690090503633
2009-08-07,0.021871075763918002,-0.0030963439323568043,-0.012328480880406834,5.8554865909332676e-05,-0.006259687611780085,0.0072490706319703335,-0.005116565361237169,0.015762807280915725,0.005678346274796242
2009-08-10,-0.004301075268817178,0.0007167602436985998,-0.002609308885754613,0.00036594648398624585,-0.01091847141400204,0.0009226794611549849,-0.0008739027879819394,0.0026787363753923987,0.0014766717618017733
2009-08-11,-0.01326751002776927,-0.009669332696669475,-0.00014141271300283087,0.00011706003716649427,0.0008491538788135689,0.012813421828908655,0.005673725927302087,-0.002763703362505643,0.0027386487712017793
2009-08-12,0.002293099854075553,0.004459980713596989,0.005233010395304438,0.0,0.0022422883461608034,-0.010193865477382436,-0.0019780642678468574,-0.0055427251732101945,-0.0034616592774365795
2009-08-13,-0.007279534109816965,0.007560302412096487,0.004783679212099878,-0.00019020029554206452,0.0025396057564397445,0.0005517241379311422,-0.007426658851836909,-0.004644681839294118,-0.003175395655144908
2009-08-14,-0.008589985334171324,-0.008694616484040019,-0.00469089126934108,7.316787637567934e-05,-0.0030759951749094183,0.00845510522929871,0.0007303523561632552,0.00037330844610372615,0.0025021434816934196
2009-08-17,-0.003275570583262888,-0.010693259641955999,-0.00900393922341014,0.0002487525789789391,-0.0124629439167524,0.009477809167957707,0.008160001242245585,0.006343875361507489,0.006640910293728597
2009-08-18,0.004134421711014635,-0.004007772649987862,-0.0009227711527541871,-0.00030720617923274407,0.005820008576854718,0.001805543017062483,-0.0019407008086252953,0.0007416334476684217,9.884082841238317e-05
2009-08-19,-0.008973817567567544,0.011218144128764873,0.013285968028419193,4.3900083410042257e-05,0.008344499939091365,-0.011624763449580855,-0.006003179061405239,-0.015284854099119949,-0.007395507182074157
2009-08-20,0.002663257696814636,0.0018087543711562404,-0.0018931426167437815,-0.0003365525314603657,-0.0036846874056176704,-0.006017505470459428,-0.0011256016146561354,0.002728127939793046,-0.0006270628461026995
2009-08-21,0.005099872503187219,0.004935002407318256,0.004917456972251655,-5.85505803826214e-05,0.0005456529647145381,-0.009447807741698733,-0.0036914707596658047,-0.0043156018388218476,-0.0035919753426632006
2009-08-24,-0.0013742071881606144,0.006946939753263992,0.0010485844110450504,-7.319251094228818e-05,-0.005211173725989338,-0.005463468839707386,0.002106084243369777,-0.0006595684537830104,-0.0008062946294182805
2009-08-25,-0.0020112204932782873,0.0005947424765075926,0.0020949720670391248,0.00014639573695629515,0.0007918620941707033,-0.0012104283054004128,0.001961547442982825,-0.0029228738449932345,-0.0002970154735481012
2009-08-26,-0.0003182011030972154,-0.016524013314312747,-0.00836236933797907,-0.0001317368775433092,-0.01186853317102865,0.02433112706255236,0.022280573639315904,0.011536643026004656,0.01021866407685934
2009-08-27,-0.007214854111405877,0.009911761150731335,0.002951510892480691,0.00010247551567155178,-0.0014166923313827517,-0.002457226064797924,0.005927502089824399,-0.0028045246330747897,-0.0007579095610449338
2009-08-28,-0.0002137437212781368,0.00837821663674454,0.006025784753363128,-0.00023420574975108188,0.0073402417962002975,-0.00784599945260489,0.0022663745561681825,-0.010030936533233281,-0.0036436789975770045
2009-08-31,-0.007803313735970097,0.0016617210682492445,-0.00027859033291544044,-1.4641288433314692e-05,-0.0010409650358215172,0.0084597701149427,0.005208411848948602,0.0008522727272726183,0.0018136791429015364
2009-09-01,0.0029088558500325323,-0.015760161156535113,-0.008290372021736103,-5.8566011215344105e-05,-0.008949368640431499,0.005562140968359719,0.01772632178822886,0.007947771785410174,0.006340083829879939
2009-09-02,-0.007089912987431446,0.002046713219359564,0.0007727432384967425,0.00011713888278785944,0.006246907471548768,0.0029017047515416117,0.0004052311659605845,-0.002346756782127035,-0.0006574242203064573
2009-09-03,0.0011900897976846458,0.00997236573350957,0.0022462445598763203,-7.320322679837954e-05,0.0052246603970742544,-0.0023508137432189935,-0.0007291206363234659,-0.002822732404967887,-0.0020860152904395024
2009-09-04,0.0022692889561271024,0.009398049012609988,0.0,-7.320858590287305e-05,0.00146753087929552,-0.012688055102410778,-0.010473094980137154,0.001415361388941161,-0.003979612253709464
2009-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-08,-0.005822102425876108,0.017796110783736108,0.015338282672643144,-0.00033678415064497536,0.008181707168152474,-0.012116761520102659,-0.010278563980336664,-0.014133609723923413,-0.008974308820684174
2009-09-09,-0.0039041318728988417,0.00034738304770720596,0.005242463958060384,0.0002343635564669988,0.002725290697674465,0.0019513101653967357,0.01113786875376288,-0.005734492975246086,-0.00043528218127575347
2009-09-10,0.00010887316276542158,-0.0049774279430488955,-0.00034310025389416854,7.322145095645105e-05,0.005556562179138691,0.002596679959194992,-0.002679368859779707,-0.0006728828222627437,3.415464583222949e-05
2009-09-11,-0.01698236446766821,0.0061656584457887575,0.0012355848434923988,-0.00016107539792942216,0.002762928704426626,-0.0063823883082044786,-0.005298507462686564,-0.0022123893805309214,-0.003972476564843008
2009-09-14,0.006090808416389759,-0.00520291363163361,0.0018510900863843993,2.929115407135363e-05,-0.006409104522312026,0.010891826475516675,0.00525170680471132,-0.0013496577653524522,0.003183583808834989
2009-09-15,0.0011007154650524154,-0.00011622501162267262,0.0002737288715526365,0.00010251603643718354,-0.009163250542560952,-0.009116861589465008,-0.004664527203522617,0.001448016217781678,-0.0018895615875308414
2009-09-16,0.0005497526113249496,0.014064861094966963,0.0055414927823767,-0.0006150331678601573,0.00395473351180331,-0.009107806691449838,-0.011659730813931679,-0.0044341623288993715,-0.005730784748300244
2009-09-17,0.0016483516483516425,0.0008023842274187398,0.002517349299224314,0.0002197898808737886,0.0012726501424156211,-0.004408178578127808,0.004976860632728952,-0.0036793183578621713,-0.0008449291335871356
2009-09-18,0.0017553483269336922,-0.00721566830832665,-0.002103834407872429,0.00011719551141187168,-0.015494492192228426,0.009985869053226404,0.0001811785665755128,0.00029154518950447184,0.0031735874788723084
2009-09-21,0.0061329536742964486,-0.00369173973234882,-0.0008161044613709256,0.000249011278746325,-0.0023361613180867824,0.005036843578024364,0.007057136387651708,0.002331681725444401,0.00248487757628868
2009-09-22,-0.008599107434418274,0.011579434923575826,0.0070106180234141835,-0.00027823743904398235,0.00936652699038687,-0.008538283062644925,-0.0013865467491099848,-0.007754192110109526,-0.005230588283182236
2009-09-23,0.00406236275801497,-0.001602564102564208,-0.002906387293004409,-0.00020507411964609812,0.001465201465201682,0.0036506599269867657,0.0017637346142300725,0.0021490671095047986,0.001212494508239903
2009-09-24,-0.0031711317659923743,-0.00412749369410681,-0.00379609544468551,0.00013186040378587727,-0.02048280907095834,0.013243797798918155,0.008466004869825738,0.0019495077492932555,0.005289366416072472
2009-09-25,-0.014589732338745054,-0.0035689615473175618,-0.0009526401741971613,0.00014649224323570742,-0.006285785411998979,0.00497054491899851,0.004494632443074353,-0.00019457145636736506,0.0008847682912738186
2009-09-28,-0.005454747857063236,0.009127671865973408,-0.0021795395722652433,-0.00011717662912136273,-0.003569862842111915,-0.005312328265250077,-0.002403668367724321,0.002335311861438205,-0.0009256735450838827
2009-09-29,0.01029773897470343,-0.0037783375314861534,-0.006621160409556293,0.00011719036109281156,0.0008799497171589898,0.001104972375690405,0.004744782592578822,0.008154548102125903,0.003324171444650581
2009-09-30,-0.008530910702415406,0.01413630617170436,0.005291005291005346,-0.00016111786504180436,0.005023863350916757,-0.014072847682119138,-0.005312672938572294,-0.000962927298988836,-0.006258424186586176
2009-10-01,0.002681863895407366,-0.010652765185856672,-0.006698564593301426,-2.9298877853078942e-05,-0.003374156460884792,0.005037783375314797,0.012870442491005551,0.004722891566264931,0.004386703823450189
2009-10-02,-0.0012258999219881828,-0.00847651775486824,0.003991191852463549,0.0,-0.004514106583072053,0.006497725795971521,0.001171817782334772,-0.007578664620107478,0.0008130385311886368
2009-10-05,-0.0006694934166481259,0.013401109057301186,0.00390678546949963,0.0,0.003023050762060553,-0.008115835100986901,-0.0005852231163130384,-0.002223296278395348,-0.0036295470752255587
